Datum,Aantal in verhuur
2008-04-10 00:00:00,502
2008-04-11 00:00:00,501
2008-04-12 00:00:00,473
2008-04-13 00:00:00,473
2008-04-14 00:00:00,526
2008-04-15 00:00:00,528
2008-04-16 00:00:00,537
2008-04-17 00:00:00,513
2008-04-18 00:00:00,511
2008-04-19 00:00:00,496
2008-04-20 00:00:00,494
2008-04-21 00:00:00,533
2008-04-22 00:00:00,524
2008-04-23 00:00:00,548
2008-04-24 00:00:00,506
2008-04-25 00:00:00,498
2008-04-26 00:00:00,471
2008-04-27 00:00:00,471
2008-04-28 00:00:00,485
2008-04-29 00:00:00,416
2008-04-30 00:00:00,394
2008-05-01 00:00:00,392
2008-05-02 00:00:00,393
2008-05-03 00:00:00,393
2008-05-04 00:00:00,393
2008-05-05 00:00:00,432
2008-05-06 00:00:00,451
2008-05-07 00:00:00,445
2008-05-08 00:00:00,437
2008-05-09 00:00:00,410
2008-05-10 00:00:00,398
2008-05-11 00:00:00,395
2008-05-12 00:00:00,403
2008-05-13 00:00:00,427
2008-05-14 00:00:00,425
2008-05-15 00:00:00,416
2008-05-16 00:00:00,412
2008-05-17 00:00:00,385
2008-05-18 00:00:00,385
2008-05-19 00:00:00,428
2008-05-20 00:00:00,432
2008-05-21 00:00:00,413
2008-05-22 00:00:00,422
2008-05-23 00:00:00,414
2008-05-24 00:00:00,388
2008-05-25 00:00:00,388
2008-05-26 00:00:00,443
2008-05-27 00:00:00,436
2008-05-28 00:00:00,447
2008-05-29 00:00:00,449
2008-05-30 00:00:00,444
2008-05-31 00:00:00,422
2008-06-01 00:00:00,416
2008-06-02 00:00:00,448
2008-06-03 00:00:00,440
2008-06-04 00:00:00,464
2008-06-05 00:00:00,465
2008-06-06 00:00:00,494
2008-06-07 00:00:00,446
2008-06-08 00:00:00,442
2008-06-09 00:00:00,484
2008-06-10 00:00:00,501
2008-06-11 00:00:00,509
2008-06-12 00:00:00,517
2008-06-13 00:00:00,512
2008-06-14 00:00:00,473
2008-06-15 00:00:00,481
2008-06-16 00:00:00,494
2008-06-17 00:00:00,490
2008-06-18 00:00:00,514
2008-06-19 00:00:00,541
2008-06-20 00:00:00,585
2008-06-21 00:00:00,541
2008-06-22 00:00:00,544
2008-06-23 00:00:00,603
2008-06-24 00:00:00,587
2008-06-25 00:00:00,574
2008-06-26 00:00:00,586
2008-06-27 00:00:00,583
2008-06-28 00:00:00,555
2008-06-29 00:00:00,555
2008-06-30 00:00:00,574
2008-07-01 00:00:00,567
2008-07-02 00:00:00,553
2008-07-03 00:00:00,540
2008-07-04 00:00:00,541
2008-07-05 00:00:00,504
2008-07-06 00:00:00,499
2008-07-07 00:00:00,562
2008-07-08 00:00:00,527
2008-07-09 00:00:00,528
2008-07-10 00:00:00,514
2008-07-11 00:00:00,505
2008-07-12 00:00:00,433
2008-07-13 00:00:00,433
2008-07-14 00:00:00,452
2008-07-15 00:00:00,416
2008-07-16 00:00:00,417
2008-07-17 00:00:00,397
2008-07-18 00:00:00,387
2008-07-19 00:00:00,354
2008-07-20 00:00:00,354
2008-07-21 00:00:00,362
2008-07-22 00:00:00,361
2008-07-23 00:00:00,373
2008-07-24 00:00:00,352
2008-07-25 00:00:00,327
2008-07-26 00:00:00,297
2008-07-27 00:00:00,297
2008-07-28 00:00:00,300
2008-07-29 00:00:00,286
2008-07-30 00:00:00,281
2008-07-31 00:00:00,273
2008-08-01 00:00:00,266
2008-08-02 00:00:00,259
2008-08-03 00:00:00,259
2008-08-04 00:00:00,275
2008-08-05 00:00:00,285
2008-08-06 00:00:00,286
2008-08-07 00:00:00,298
2008-08-08 00:00:00,315
2008-08-09 00:00:00,313
2008-08-10 00:00:00,313
2008-08-11 00:00:00,326
2008-08-12 00:00:00,336
2008-08-13 00:00:00,356
2008-08-14 00:00:00,373
2008-08-15 00:00:00,369
2008-08-16 00:00:00,356
2008-08-17 00:00:00,356
2008-08-18 00:00:00,393
2008-08-19 00:00:00,419
2008-08-20 00:00:00,431
2008-08-21 00:00:00,440
2008-08-22 00:00:00,445
2008-08-23 00:00:00,412
2008-08-24 00:00:00,412
2008-08-25 00:00:00,469
2008-08-26 00:00:00,474
2008-08-27 00:00:00,488
2008-08-28 00:00:00,492
2008-08-29 00:00:00,481
2008-08-30 00:00:00,469
2008-08-31 00:00:00,463
2008-09-01 00:00:00,503
2008-09-02 00:00:00,483
2008-09-03 00:00:00,502
2008-09-04 00:00:00,494
2008-09-05 00:00:00,492
2008-09-06 00:00:00,488
2008-09-07 00:00:00,488
2008-09-08 00:00:00,510
2008-09-09 00:00:00,517
2008-09-10 00:00:00,533
2008-09-11 00:00:00,535
2008-09-12 00:00:00,509
2008-09-13 00:00:00,486
2008-09-14 00:00:00,486
2008-09-15 00:00:00,515
2008-09-16 00:00:00,508
2008-09-17 00:00:00,492
2008-09-18 00:00:00,480
2008-09-19 00:00:00,488
2008-09-20 00:00:00,449
2008-09-21 00:00:00,451
2008-09-22 00:00:00,481
2008-09-23 00:00:00,479
2008-09-24 00:00:00,499
2008-09-25 00:00:00,525
2008-09-26 00:00:00,528
2008-09-27 00:00:00,488
2008-09-28 00:00:00,477
2008-09-29 00:00:00,509
2008-09-30 00:00:00,512
2008-10-01 00:00:00,522
2008-10-02 00:00:00,515
2008-10-03 00:00:00,517
2008-10-04 00:00:00,492
2008-10-05 00:00:00,488
2008-10-06 00:00:00,522
2008-10-07 00:00:00,549
2008-10-08 00:00:00,563
2008-10-09 00:00:00,551
2008-10-10 00:00:00,543
2008-10-11 00:00:00,515
2008-10-12 00:00:00,508
2008-10-13 00:00:00,556
2008-10-14 00:00:00,511
2008-10-15 00:00:00,481
2008-10-16 00:00:00,475
2008-10-17 00:00:00,491
2008-10-18 00:00:00,478
2008-10-19 00:00:00,459
2008-10-20 00:00:00,486
2008-10-21 00:00:00,473
2008-10-22 00:00:00,469
2008-10-23 00:00:00,458
2008-10-24 00:00:00,442
2008-10-25 00:00:00,436
2008-10-26 00:00:00,436
2008-10-27 00:00:00,475
2008-10-28 00:00:00,492
2008-10-29 00:00:00,493
2008-10-30 00:00:00,493
2008-10-31 00:00:00,538
2008-11-01 00:00:00,500
2008-11-02 00:00:00,488
2008-11-03 00:00:00,497
2008-11-04 00:00:00,504
2008-11-05 00:00:00,504
2008-11-06 00:00:00,505
2008-11-07 00:00:00,530
2008-11-08 00:00:00,470
2008-11-09 00:00:00,467
2008-11-10 00:00:00,491
2008-11-11 00:00:00,467
2008-11-12 00:00:00,508
2008-11-13 00:00:00,514
2008-11-14 00:00:00,523
2008-11-15 00:00:00,486
2008-11-16 00:00:00,484
2008-11-17 00:00:00,521
2008-11-18 00:00:00,522
2008-11-19 00:00:00,530
2008-11-20 00:00:00,531
2008-11-21 00:00:00,522
2008-11-22 00:00:00,475
2008-11-23 00:00:00,473
2008-11-24 00:00:00,511
2008-11-25 00:00:00,537
2008-11-26 00:00:00,521
2008-11-27 00:00:00,531
2008-11-28 00:00:00,512
2008-11-29 00:00:00,445
2008-11-30 00:00:00,441
2008-12-01 00:00:00,484
2008-12-02 00:00:00,501
2008-12-03 00:00:00,506
2008-12-04 00:00:00,472
2008-12-05 00:00:00,492
2008-12-06 00:00:00,451
2008-12-07 00:00:00,447
2008-12-08 00:00:00,486
2008-12-09 00:00:00,492
2008-12-10 00:00:00,509
2008-12-11 00:00:00,514
2008-12-12 00:00:00,478
2008-12-13 00:00:00,429
2008-12-14 00:00:00,429
2008-12-15 00:00:00,441
2008-12-16 00:00:00,429
2008-12-17 00:00:00,399
2008-12-18 00:00:00,370
2008-12-19 00:00:00,285
2008-12-20 00:00:00,232
2008-12-21 00:00:00,232
2008-12-22 00:00:00,234
2008-12-23 00:00:00,222
2008-12-24 00:00:00,215
2008-12-25 00:00:00,215
2008-12-26 00:00:00,215
2008-12-27 00:00:00,209
2008-12-28 00:00:00,213
2008-12-29 00:00:00,213
2008-12-30 00:00:00,213
2008-12-31 00:00:00,213
2009-01-01 00:00:00,210
2009-01-02 00:00:00,210
2009-01-03 00:00:00,210
2009-01-04 00:00:00,210
2009-01-05 00:00:00,246
2009-01-06 00:00:00,254
2009-01-07 00:00:00,254
2009-01-08 00:00:00,266
2009-01-09 00:00:00,270
2009-01-10 00:00:00,260
2009-01-11 00:00:00,260
2009-01-12 00:00:00,278
2009-01-13 00:00:00,293
2009-01-14 00:00:00,313
2009-01-15 00:00:00,329
2009-01-16 00:00:00,340
2009-01-17 00:00:00,316
2009-01-18 00:00:00,312
2009-01-19 00:00:00,345
2009-01-20 00:00:00,351
2009-01-21 00:00:00,366
2009-01-22 00:00:00,364
2009-01-23 00:00:00,371
2009-01-24 00:00:00,318
2009-01-25 00:00:00,322
2009-01-26 00:00:00,347
2009-01-27 00:00:00,351
2009-01-28 00:00:00,357
2009-01-29 00:00:00,332
2009-01-30 00:00:00,338
2009-01-31 00:00:00,323
2009-02-01 00:00:00,323
2009-02-02 00:00:00,352
2009-02-03 00:00:00,367
2009-02-04 00:00:00,370
2009-02-05 00:00:00,369
2009-02-06 00:00:00,373
2009-02-07 00:00:00,355
2009-02-08 00:00:00,355
2009-02-09 00:00:00,388
2009-02-10 00:00:00,387
2009-02-11 00:00:00,391
2009-02-12 00:00:00,402
2009-02-13 00:00:00,433
2009-02-14 00:00:00,399
2009-02-15 00:00:00,405
2009-02-16 00:00:00,422
2009-02-17 00:00:00,404
2009-02-18 00:00:00,400
2009-02-19 00:00:00,384
2009-02-20 00:00:00,382
2009-02-21 00:00:00,388
2009-02-22 00:00:00,376
2009-02-23 00:00:00,388
2009-02-24 00:00:00,377
2009-02-25 00:00:00,374
2009-02-26 00:00:00,395
2009-02-27 00:00:00,381
2009-02-28 00:00:00,353
2009-03-01 00:00:00,345
2009-03-02 00:00:00,389
2009-03-03 00:00:00,379
2009-03-04 00:00:00,392
2009-03-05 00:00:00,413
2009-03-06 00:00:00,421
2009-03-07 00:00:00,381
2009-03-08 00:00:00,381
2009-03-09 00:00:00,408
2009-03-10 00:00:00,412
2009-03-11 00:00:00,400
2009-03-12 00:00:00,411
2009-03-13 00:00:00,416
2009-03-14 00:00:00,382
2009-03-15 00:00:00,382
2009-03-16 00:00:00,426
2009-03-17 00:00:00,404
2009-03-18 00:00:00,419
2009-03-19 00:00:00,403
2009-03-20 00:00:00,388
2009-03-21 00:00:00,361
2009-03-22 00:00:00,361
2009-03-23 00:00:00,372
2009-03-24 00:00:00,380
2009-03-25 00:00:00,378
2009-03-26 00:00:00,378
2009-03-27 00:00:00,394
2009-03-28 00:00:00,358
2009-03-29 00:00:00,352
2009-03-30 00:00:00,385
2009-03-31 00:00:00,348
2009-04-01 00:00:00,365
2009-04-02 00:00:00,428
2009-04-03 00:00:00,423
2009-04-04 00:00:00,394
2009-04-05 00:00:00,392
2009-04-06 00:00:00,446
2009-04-07 00:00:00,380
2009-04-08 00:00:00,367
2009-04-09 00:00:00,362
2009-04-10 00:00:00,329
2009-04-11 00:00:00,308
2009-04-12 00:00:00,308
2009-04-13 00:00:00,308
2009-04-14 00:00:00,359
2009-04-15 00:00:00,375
2009-04-16 00:00:00,371
2009-04-17 00:00:00,388
2009-04-18 00:00:00,365
2009-04-19 00:00:00,365
2009-04-20 00:00:00,431
2009-04-21 00:00:00,439
2009-04-22 00:00:00,458
2009-04-23 00:00:00,478
2009-04-24 00:00:00,450
2009-04-25 00:00:00,405
2009-04-26 00:00:00,405
2009-04-27 00:00:00,416
2009-04-28 00:00:00,394
2009-04-29 00:00:00,383
2009-04-30 00:00:00,369
2009-05-01 00:00:00,371
2009-05-02 00:00:00,362
2009-05-03 00:00:00,364
2009-05-04 00:00:00,393
2009-05-05 00:00:00,408
2009-05-06 00:00:00,411
2009-05-07 00:00:00,422
2009-05-08 00:00:00,444
2009-05-09 00:00:00,405
2009-05-10 00:00:00,405
2009-05-11 00:00:00,459
2009-05-12 00:00:00,449
2009-05-13 00:00:00,437
2009-05-14 00:00:00,413
2009-05-15 00:00:00,390
2009-05-16 00:00:00,372
2009-05-17 00:00:00,372
2009-05-18 00:00:00,426
2009-05-19 00:00:00,427
2009-05-20 00:00:00,420
2009-05-21 00:00:00,370
2009-05-22 00:00:00,384
2009-05-23 00:00:00,373
2009-05-24 00:00:00,373
2009-05-25 00:00:00,401
2009-05-26 00:00:00,398
2009-05-27 00:00:00,395
2009-05-28 00:00:00,417
2009-05-29 00:00:00,406
2009-05-30 00:00:00,372
2009-05-31 00:00:00,370
2009-06-01 00:00:00,370
2009-06-02 00:00:00,393
2009-06-03 00:00:00,384
2009-06-04 00:00:00,384
2009-06-05 00:00:00,388
2009-06-06 00:00:00,362
2009-06-07 00:00:00,356
2009-06-08 00:00:00,404
2009-06-09 00:00:00,413
2009-06-10 00:00:00,425
2009-06-11 00:00:00,418
2009-06-12 00:00:00,447
2009-06-13 00:00:00,427
2009-06-14 00:00:00,427
2009-06-15 00:00:00,471
2009-06-16 00:00:00,456
2009-06-17 00:00:00,438
2009-06-18 00:00:00,420
2009-06-19 00:00:00,423
2009-06-20 00:00:00,383
2009-06-21 00:00:00,383
2009-06-22 00:00:00,427
2009-06-23 00:00:00,433
2009-06-24 00:00:00,444
2009-06-25 00:00:00,441
2009-06-26 00:00:00,439
2009-06-27 00:00:00,417
2009-06-28 00:00:00,417
2009-06-29 00:00:00,437
2009-06-30 00:00:00,473
2009-07-01 00:00:00,463
2009-07-02 00:00:00,477
2009-07-03 00:00:00,456
2009-07-04 00:00:00,433
2009-07-05 00:00:00,433
2009-07-06 00:00:00,465
2009-07-07 00:00:00,465
2009-07-08 00:00:00,460
2009-07-09 00:00:00,451
2009-07-10 00:00:00,462
2009-07-11 00:00:00,420
2009-07-12 00:00:00,420
2009-07-13 00:00:00,464
2009-07-14 00:00:00,465
2009-07-15 00:00:00,444
2009-07-16 00:00:00,428
2009-07-17 00:00:00,399
2009-07-18 00:00:00,361
