,End_Order,End_Datum,Ret_Aantal
2460435,492343,18-09-2020,2.0
2500617,492345,09-09-2020,8.0
1929317,459578,28-05-2019,1.0
601892,361277,16-10-2013,2.0
1019256,394048,12-04-2016,2.0
1019300,394049,01-04-2016,2.0
586846,361280,25-10-2013,2.0
587028,361282,15-10-2013,2.0
238145,328524,01-07-2010,1.0
586950,361293,15-10-2013,2.0
213584,328526,07-04-2010,2.0
587013,361297,15-10-2013,2.0
1019413,394068,01-04-2016,2.0
1465812,426836,19-01-2018,2.0
589996,361305,21-10-2013,5.0
614396,361309,29-11-2013,4.0
1023726,394078,05-04-2016,2.0
607233,361314,15-11-2013,5.0
1252517,394083,13-04-2017,
1247642,394083,12-04-2017,1.0
612221,361315,26-11-2013,2.0
2461028,492387,08-09-2020,7.0
2460801,492391,10-09-2020,4.0
610658,361322,16-10-2013,2.0
2460818,492394,11-09-2020,2.0
210795,328558,30-03-2010,2.0
594114,361326,25-10-2013,2.0
594115,361326,25-10-2013,2.0
210933,328569,06-04-2010,10.0
210869,328570,01-04-2010,2.0
1029509,394107,27-03-2016,4.0
1930149,459649,23-05-2019,1.0
1930155,459651,23-05-2019,4.0
1930175,459652,24-05-2019,6.0
587904,361347,17-10-2013,2.0
211123,328582,13-04-2010,2.0
211135,328582,13-04-2010,4.0
211147,328582,13-04-2010,2.0
211161,328582,13-04-2010,2.0
211169,328582,13-04-2010,2.0
211177,328582,13-04-2010,1.0
211185,328582,13-04-2010,2.0
211195,328582,13-04-2010,2.0
211211,328582,13-04-2010,2.0
211221,328582,13-04-2010,2.0
211242,328582,13-04-2010,2.0
211268,328582,13-04-2010,2.0
211272,328582,13-04-2010,2.0
211279,328582,13-04-2010,9.0
211296,328582,13-04-2010,6.0
211311,328582,13-04-2010,13.0
211339,328582,13-04-2010,11.0
211358,328582,13-04-2010,3.0
211364,328582,13-04-2010,8.0
211388,328582,13-04-2010,8.0
211401,328582,13-04-2010,6.0
211414,328582,13-04-2010,5.0
211492,328582,13-04-2010,7.0
211511,328582,13-04-2010,1.0
211527,328582,13-04-2010,3.0
211533,328582,13-04-2010,2.0
211542,328582,13-04-2010,3.0
211576,328582,13-04-2010,4.0
211590,328582,13-04-2010,3.0
211611,328582,13-04-2010,4.0
587995,361351,18-10-2013,1.0
618701,361354,06-12-2013,1.0
588053,361356,31-10-2013,2.0
1060420,394126,14-06-2016,2.0
1060425,394126,14-06-2016,2.0
224963,328593,19-05-2010,6.0
1020107,394130,01-04-2016,2.0
588076,361361,16-10-2013,4.0
588166,361362,16-10-2013,1.0
2518357,492439,16-10-2020,1.0
2564660,492439,18-11-2020,2.0
2471958,492443,17-09-2020,2.0
211725,328604,29-03-2010,3.0
1026766,394142,08-04-2016,2.0
1948627,459679,07-06-2019,4.0
588312,361376,23-10-2013,1.0
1040170,394147,04-05-2016,4.0
588435,361382,15-11-2013,1.0
1040179,394151,04-05-2016,5.0
588415,361387,16-10-2013,1.0
211634,328620,31-03-2010,2.0
1948691,459692,11-06-2019,6.0
1931144,459695,20-06-2019,2.0
215680,328624,20-04-2010,2.0
241016,328624,16-07-2010,2.0
241077,328624,16-07-2010,1.0
263310,328624,02-11-2010,1.0
322196,328624,27-06-2011,1.0
324759,328624,27-06-2011,1.0
324767,328624,27-06-2011,1.0
321655,328624,24-06-2011,1.0
623971,361392,19-12-2013,2.0
1490687,426932,15-02-2018,3.0
588531,361396,17-10-2013,3.0
1516743,426934,29-03-2018,3.0
609070,361397,22-11-2013,2.0
588628,361402,18-10-2013,3.0
2095786,459707,18-10-2019,4.0
1032926,394172,19-04-2016,2.0
604457,361404,12-11-2013,2.0
590361,361405,17-10-2013,2.0
2494299,492477,05-10-2020,2.0
1020635,394179,08-04-2016,2.0
588754,361411,23-10-2013,2.0
1020653,394182,08-04-2016,2.0
588806,361416,22-10-2013,1.0
1039960,394186,03-05-2016,4.0
590637,361420,25-10-2013,9.0
1021098,394189,22-04-2016,8.0
1020733,394190,06-04-2016,2.0
1020908,394191,11-04-2016,6.0
214948,328655,09-04-2010,2.0
219504,328655,04-05-2010,2.0
1021022,394194,31-03-2016,2.0
1948769,459732,11-06-2019,1.0
2522528,492500,24-10-2020,8.0
588868,361432,16-10-2013,2.0
214558,328666,09-04-2010,4.0
1946033,459739,07-06-2019,4.0
592692,361435,22-10-2013,4.0
606645,361437,12-11-2013,4.0
588945,361440,25-10-2013,2.0
2462359,492513,14-09-2020,2.0
3042566,525284,23-12-2021,8.0
589191,361446,18-10-2013,3.0
588978,361447,25-10-2013,4.0
213419,328680,06-04-2010,2.0
230598,328681,08-06-2010,1.0
606859,361448,15-11-2013,1.0
591685,361448,28-10-2013,2.0
1021300,394220,31-03-2016,2.0
238362,328688,07-07-2010,1.0
589105,361457,28-10-2013,3.0
211986,328691,31-03-2010,4.0
1021519,394228,18-03-2016,1.0
1021520,394228,18-03-2016,13.0
1021525,394228,18-03-2016,4.0
589272,361461,21-10-2013,1.0
589276,361461,21-10-2013,7.0
589293,361461,21-10-2013,11.0
