,Date,Net_daily_art
665,2021-03-06,17006
666,2021-03-05,18314
667,2021-03-04,18228
668,2021-03-03,18306
669,2021-03-02,18214
670,2021-03-01,18228
671,2021-02-28,16171
672,2021-02-27,16233
673,2021-02-26,17576
674,2021-02-25,17589
675,2021-02-24,17830
676,2021-02-23,17161
677,2021-02-22,16806
678,2021-02-21,15028
679,2021-02-20,14975
680,2021-02-19,15439
681,2021-02-18,14622
682,2021-02-17,14201
683,2021-02-16,13943
684,2021-02-15,13536
685,2021-02-14,13054
686,2021-02-13,13067
687,2021-02-12,13276
688,2021-02-11,13179
689,2021-02-10,13169
690,2021-02-09,13281
691,2021-02-08,13517
692,2021-02-07,13219
693,2021-02-06,13184
694,2021-02-05,14506
695,2021-02-04,14569
696,2021-02-03,14531
697,2021-02-02,14480
698,2021-02-01,14579
699,2021-01-31,13536
700,2021-01-30,13547
701,2021-01-29,14677
702,2021-01-28,14292
703,2021-01-27,14370
704,2021-01-26,14342
705,2021-01-25,14254
706,2021-01-24,13015
707,2021-01-23,12975
708,2021-01-22,13777
709,2021-01-21,13621
710,2021-01-20,13704
711,2021-01-19,13567
712,2021-01-18,13756
713,2021-01-17,12547
714,2021-01-16,12590
715,2021-01-15,13664
716,2021-01-14,13220
717,2021-01-13,13276
718,2021-01-12,13159
719,2021-01-11,13025
720,2021-01-10,11405
721,2021-01-09,11388
722,2021-01-08,11943
723,2021-01-07,11239
724,2021-01-06,10881
725,2021-01-05,10737
726,2021-01-04,9898
727,2021-01-03,7706
728,2021-01-02,7688
729,2021-01-01,7676
730,2020-12-31,7689
731,2020-12-30,7708
732,2020-12-29,7725
733,2020-12-28,7701
734,2020-12-27,7652
735,2020-12-26,7652
736,2020-12-25,7649
737,2020-12-24,7936
738,2020-12-23,8510
739,2020-12-22,8913
740,2020-12-21,9688
741,2020-12-20,9361
742,2020-12-19,9436
743,2020-12-18,12752
744,2020-12-17,13724
745,2020-12-16,14349
746,2020-12-15,15071
747,2020-12-14,15571
748,2020-12-13,14905
749,2020-12-12,14959
750,2020-12-11,17339
751,2020-12-10,17346
752,2020-12-09,17932
753,2020-12-08,18318
754,2020-12-07,18526
755,2020-12-06,17033
756,2020-12-05,16985
757,2020-12-04,18987
758,2020-12-03,18761
759,2020-12-02,18714
760,2020-12-01,18814
761,2020-11-30,18796
762,2020-11-29,17432
763,2020-11-28,17493
764,2020-11-27,19400
765,2020-11-26,19284
766,2020-11-25,19233
767,2020-11-24,19368
768,2020-11-23,19797
769,2020-11-22,17891
770,2020-11-21,17943
771,2020-11-20,19143
772,2020-11-19,18677
773,2020-11-18,18887
774,2020-11-17,18916
775,2020-11-16,19507
776,2020-11-15,18129
777,2020-11-14,18182
778,2020-11-13,20000
779,2020-11-12,19552
780,2020-11-11,19727
781,2020-11-10,19740
782,2020-11-09,20123
783,2020-11-08,18151
784,2020-11-07,18245
785,2020-11-06,20269
786,2020-11-05,19628
787,2020-11-04,19460
788,2020-11-03,19443
789,2020-11-02,19557
790,2020-11-01,18279
791,2020-10-31,18418
