Datum,Value,Code
2009-02-12 00:00:00,23,C02-80
2009-02-12 00:00:00,568,J16-90
2009-02-12 00:00:00,509,PB6090
2009-02-12 00:00:00,280,TB80120G
2009-02-13 00:00:00,433,A01-80-(30)
2009-02-13 00:00:00,1376,AHEK
2009-02-13 00:00:00,25,C02-80
2009-02-13 00:00:00,596,J16-90
2009-02-13 00:00:00,528,PB6090
2009-02-13 00:00:00,281,TB80120G
2009-02-14 00:00:00,399,A01-80-(30)
2009-02-14 00:00:00,1292,AHEK
2009-02-14 00:00:00,23,C02-80
2009-02-14 00:00:00,554,J16-90
2009-02-14 00:00:00,479,PB6090
2009-02-14 00:00:00,247,TB80120G
2009-02-15 00:00:00,405,A01-80-(30)
2009-02-15 00:00:00,1300,AHEK
2009-02-15 00:00:00,23,C02-80
2009-02-15 00:00:00,560,J16-90
2009-02-15 00:00:00,491,PB6090
2009-02-15 00:00:00,256,TB80120G
2009-02-16 00:00:00,422,A01-80-(30)
2009-02-16 00:00:00,1350,AHEK
2009-02-16 00:00:00,23,C02-80
2009-02-16 00:00:00,581,J16-90
2009-02-16 00:00:00,523,PB6090
2009-02-16 00:00:00,268,TB80120G
2009-02-17 00:00:00,404,A01-80-(30)
2009-02-17 00:00:00,1409,AHEK
2009-02-17 00:00:00,24,C02-80
2009-02-17 00:00:00,572,J16-90
2009-02-17 00:00:00,562,PB6090
2009-02-17 00:00:00,285,TB80120G
2009-02-18 00:00:00,400,A01-80-(30)
2009-02-18 00:00:00,1386,AHEK
2009-02-18 00:00:00,23,C02-80
2009-02-18 00:00:00,562,J16-90
2009-02-18 00:00:00,522,PB6090
2009-02-18 00:00:00,267,TB80120G
2009-02-19 00:00:00,384,A01-80-(30)
2009-02-19 00:00:00,1363,AHEK
2009-02-19 00:00:00,22,C02-80
2009-02-19 00:00:00,543,J16-90
2009-02-19 00:00:00,523,PB6090
2009-02-19 00:00:00,248,TB80120G
2009-02-20 00:00:00,382,A01-80-(30)
2009-02-20 00:00:00,1388,AHEK
2009-02-20 00:00:00,24,C02-80
2009-02-20 00:00:00,533,J16-90
2009-02-20 00:00:00,512,PB6090
2009-02-20 00:00:00,261,TB80120G
2009-02-21 00:00:00,388,A01-80-(30)
2009-02-21 00:00:00,1383,AHEK
2009-02-21 00:00:00,24,C02-80
2009-02-21 00:00:00,542,J16-90
2009-02-21 00:00:00,554,PB6090
2009-02-21 00:00:00,261,TB80120G
2009-02-22 00:00:00,376,A01-80-(30)
2009-02-22 00:00:00,1372,AHEK
2009-02-22 00:00:00,24,C02-80
2009-02-22 00:00:00,524,J16-90
2009-02-22 00:00:00,511,PB6090
2009-02-22 00:00:00,261,TB80120G
2009-02-23 00:00:00,388,A01-80-(30)
2009-02-23 00:00:00,1411,AHEK
2009-02-23 00:00:00,24,C02-80
2009-02-23 00:00:00,542,J16-90
2009-02-23 00:00:00,511,PB6090
2009-02-23 00:00:00,264,TB80120G
2009-02-24 00:00:00,377,A01-80-(30)
2009-02-24 00:00:00,1355,AHEK
2009-02-24 00:00:00,24,C02-80
2009-02-24 00:00:00,518,J16-90
2009-02-24 00:00:00,532,PB6090
2009-02-24 00:00:00,258,TB80120G
2009-02-25 00:00:00,374,A01-80-(30)
2009-02-25 00:00:00,1364,AHEK
2009-02-25 00:00:00,26,C02-80
2009-02-25 00:00:00,520,J16-90
2009-02-25 00:00:00,507,PB6090
2009-02-25 00:00:00,276,TB80120G
2009-02-26 00:00:00,395,A01-80-(30)
2009-02-26 00:00:00,1378,AHEK
2009-02-26 00:00:00,25,C02-80
2009-02-26 00:00:00,550,J16-90
2009-02-26 00:00:00,492,PB6090
2009-02-26 00:00:00,270,TB80120G
2009-02-27 00:00:00,381,A01-80-(30)
2009-02-27 00:00:00,1411,AHEK
2009-02-27 00:00:00,21,C02-80
2009-02-27 00:00:00,541,J16-90
2009-02-27 00:00:00,523,PB6090
2009-02-27 00:00:00,272,TB80120G
2009-02-28 00:00:00,353,A01-80-(30)
2009-02-28 00:00:00,1211,AHEK
2009-02-28 00:00:00,18,C02-80
2009-02-28 00:00:00,507,J16-90
2009-02-28 00:00:00,485,PB6090
2009-02-28 00:00:00,243,TB80120G
2009-03-01 00:00:00,345,A01-80-(30)
2009-03-01 00:00:00,1209,AHEK
2009-03-01 00:00:00,18,C02-80
2009-03-01 00:00:00,499,J16-90
2009-03-01 00:00:00,473,PB6090
2009-03-01 00:00:00,235,TB80120G
2009-03-02 00:00:00,389,A01-80-(30)
2009-03-02 00:00:00,1343,AHEK
2009-03-02 00:00:00,18,C02-80
2009-03-02 00:00:00,549,J16-90
2009-03-02 00:00:00,560,PB6090
2009-03-02 00:00:00,272,TB80120G
2009-03-03 00:00:00,379,A01-80-(30)
2009-03-03 00:00:00,1343,AHEK
2009-03-03 00:00:00,18,C02-80
2009-03-03 00:00:00,547,J16-90
2009-03-03 00:00:00,574,PB6090
2009-03-03 00:00:00,290,TB80120G
2009-03-04 00:00:00,392,A01-80-(30)
2009-03-04 00:00:00,1340,AHEK
2009-03-04 00:00:00,18,C02-80
2009-03-04 00:00:00,565,J16-90
2009-03-04 00:00:00,590,PB6090
2009-03-04 00:00:00,328,TB80120G
2009-03-05 00:00:00,413,A01-80-(30)
2009-03-05 00:00:00,1343,AHEK
2009-03-05 00:00:00,18,C02-80
2009-03-05 00:00:00,586,J16-90
2009-03-05 00:00:00,601,PB6090
2009-03-05 00:00:00,331,TB80120G
2009-03-06 00:00:00,421,A01-80-(30)
2009-03-06 00:00:00,1354,AHEK
2009-03-06 00:00:00,19,C02-80
2009-03-06 00:00:00,583,J16-90
2009-03-06 00:00:00,614,PB6090
2009-03-06 00:00:00,321,TB80120G
2009-03-07 00:00:00,381,A01-80-(30)
2009-03-07 00:00:00,1249,AHEK
2009-03-07 00:00:00,18,C02-80
2009-03-07 00:00:00,540,J16-90
2009-03-07 00:00:00,527,PB6090
2009-03-07 00:00:00,296,TB80120G
2009-03-08 00:00:00,381,A01-80-(30)
2009-03-08 00:00:00,1249,AHEK
2009-03-08 00:00:00,18,C02-80
2009-03-08 00:00:00,540,J16-90
2009-03-08 00:00:00,527,PB6090
2009-03-08 00:00:00,296,TB80120G
2009-03-09 00:00:00,408,A01-80-(30)
2009-03-09 00:00:00,1333,AHEK
2009-03-09 00:00:00,18,C02-80
2009-03-09 00:00:00,579,J16-90
2009-03-09 00:00:00,578,PB6090
2009-03-09 00:00:00,321,TB80120G
2009-03-10 00:00:00,412,A01-80-(30)
2009-03-10 00:00:00,1320,AHEK
2009-03-10 00:00:00,18,C02-80
2009-03-10 00:00:00,579,J16-90
2009-03-10 00:00:00,526,PB6090
2009-03-10 00:00:00,304,TB80120G
2009-03-11 00:00:00,400,A01-80-(30)
2009-03-11 00:00:00,1319,AHEK
2009-03-11 00:00:00,18,C02-80
2009-03-11 00:00:00,567,J16-90
2009-03-11 00:00:00,518,PB6090
2009-03-11 00:00:00,300,TB80120G
2009-03-12 00:00:00,411,A01-80-(30)
2009-03-12 00:00:00,1297,AHEK
2009-03-12 00:00:00,17,C02-80
2009-03-12 00:00:00,580,J16-90
2009-03-12 00:00:00,504,PB6090
2009-03-12 00:00:00,293,TB80120G
2009-03-13 00:00:00,416,A01-80-(30)
2009-03-13 00:00:00,1379,AHEK
2009-03-13 00:00:00,24,C02-80
2009-03-13 00:00:00,589,J16-90
2009-03-13 00:00:00,548,PB6090
2009-03-13 00:00:00,312,TB80120G
2009-03-14 00:00:00,382,A01-80-(30)
2009-03-14 00:00:00,1354,AHEK
2009-03-14 00:00:00,22,C02-80
2009-03-14 00:00:00,552,J16-90
2009-03-14 00:00:00,548,PB6090
2009-03-14 00:00:00,317,TB80120G
2009-03-15 00:00:00,382,A01-80-(30)
2009-03-15 00:00:00,1354,AHEK
2009-03-15 00:00:00,22,C02-80
2009-03-15 00:00:00,552,J16-90
2009-03-15 00:00:00,548,PB6090
2009-03-15 00:00:00,315,TB80120G
2009-03-16 00:00:00,426,A01-80-(30)
2009-03-16 00:00:00,1457,AHEK
2009-03-16 00:00:00,22,C02-80
2009-03-16 00:00:00,641,J16-90
2009-03-16 00:00:00,635,PB6090
2009-03-16 00:00:00,346,TB80120G
2009-03-17 00:00:00,404,A01-80-(30)
2009-03-17 00:00:00,1505,AHEK
2009-03-17 00:00:00,26,C02-80
2009-03-17 00:00:00,638,J16-90
2009-03-17 00:00:00,629,PB6090
2009-03-17 00:00:00,358,TB80120G
2009-03-18 00:00:00,419,A01-80-(30)
2009-03-18 00:00:00,1488,AHEK
2009-03-18 00:00:00,26,C02-80
2009-03-18 00:00:00,655,J16-90
2009-03-18 00:00:00,632,PB6090
2009-03-18 00:00:00,362,TB80120G
2009-03-19 00:00:00,403,A01-80-(30)
2009-03-19 00:00:00,1493,AHEK
2009-03-19 00:00:00,27,C02-80
2009-03-19 00:00:00,641,J16-90
2009-03-19 00:00:00,607,PB6090
2009-03-19 00:00:00,333,TB80120G
2009-03-20 00:00:00,388,A01-80-(30)
2009-03-20 00:00:00,1505,AHEK
2009-03-20 00:00:00,26,C02-80
2009-03-20 00:00:00,612,J16-90
2009-03-20 00:00:00,644,PB6090
2009-03-20 00:00:00,337,TB80120G
2009-03-21 00:00:00,361,A01-80-(30)
2009-03-21 00:00:00,1431,AHEK
2009-03-21 00:00:00,26,C02-80
2009-03-21 00:00:00,558,J16-90
2009-03-21 00:00:00,633,PB6090
2009-03-21 00:00:00,336,TB80120G
2009-03-22 00:00:00,361,A01-80-(30)
2009-03-22 00:00:00,1431,AHEK
2009-03-22 00:00:00,26,C02-80
2009-03-22 00:00:00,558,J16-90
2009-03-22 00:00:00,633,PB6090
2009-03-22 00:00:00,336,TB80120G
2009-03-23 00:00:00,372,A01-80-(30)
2009-03-23 00:00:00,1474,AHEK
2009-03-23 00:00:00,22,C02-80
2009-03-23 00:00:00,572,J16-90
2009-03-23 00:00:00,716,PB6090
2009-03-23 00:00:00,358,TB80120G
2009-03-24 00:00:00,380,A01-80-(30)
2009-03-24 00:00:00,1432,AHEK
2009-03-24 00:00:00,21,C02-80
2009-03-24 00:00:00,568,J16-90
2009-03-24 00:00:00,695,PB6090
2009-03-24 00:00:00,355,TB80120G
2009-03-25 00:00:00,378,A01-80-(30)
2009-03-25 00:00:00,1432,AHEK
2009-03-25 00:00:00,21,C02-80
2009-03-25 00:00:00,587,J16-90
2009-03-25 00:00:00,688,PB6090
2009-03-25 00:00:00,358,TB80120G
2009-03-26 00:00:00,378,A01-80-(30)
2009-03-26 00:00:00,1511,AHEK
2009-03-26 00:00:00,21,C02-80
2009-03-26 00:00:00,598,J16-90
2009-03-26 00:00:00,722,PB6090
2009-03-26 00:00:00,359,TB80120G
2009-03-27 00:00:00,394,A01-80-(30)
2009-03-27 00:00:00,1558,AHEK
2009-03-27 00:00:00,21,C02-80
2009-03-27 00:00:00,616,J16-90
2009-03-27 00:00:00,732,PB6090
2009-03-27 00:00:00,359,TB80120G
2009-03-28 00:00:00,358,A01-80-(30)
2009-03-28 00:00:00,1491,AHEK
2009-03-28 00:00:00,21,C02-80
2009-03-28 00:00:00,568,J16-90
2009-03-28 00:00:00,677,PB6090
2009-03-28 00:00:00,345,TB80120G
2009-03-29 00:00:00,352,A01-80-(30)
2009-03-29 00:00:00,1476,AHEK
2009-03-29 00:00:00,21,C02-80
2009-03-29 00:00:00,562,J16-90
2009-03-29 00:00:00,665,PB6090
2009-03-29 00:00:00,336,TB80120G
2009-03-30 00:00:00,385,A01-80-(30)
2009-03-30 00:00:00,1595,AHEK
2009-03-30 00:00:00,21,C02-80
2009-03-30 00:00:00,621,J16-90
2009-03-30 00:00:00,702,PB6090
2009-03-30 00:00:00,341,TB80120G
2009-03-31 00:00:00,348,A01-80-(30)
2009-03-31 00:00:00,1520,AHEK
2009-03-31 00:00:00,21,C02-80
2009-03-31 00:00:00,578,J16-90
2009-03-31 00:00:00,581,PB6090
2009-03-31 00:00:00,292,TB80120G
2009-04-01 00:00:00,365,A01-80-(30)
2009-04-01 00:00:00,1549,AHEK
2009-04-01 00:00:00,23,C02-80
2009-04-01 00:00:00,578,J16-90
2009-04-01 00:00:00,581,PB6090
2009-04-01 00:00:00,291,TB80120G
2009-04-02 00:00:00,428,A01-80-(30)
2009-04-02 00:00:00,1575,AHEK
2009-04-02 00:00:00,29,C02-80
2009-04-02 00:00:00,570,J16-90
2009-04-02 00:00:00,561,PB6090
2009-04-02 00:00:00,270,TB80120G
2009-04-03 00:00:00,423,A01-80-(30)
2009-04-03 00:00:00,1551,AHEK
2009-04-03 00:00:00,30,C02-80
2009-04-03 00:00:00,561,J16-90
2009-04-03 00:00:00,602,PB6090
2009-04-03 00:00:00,268,TB80120G
2009-04-04 00:00:00,394,A01-80-(30)
2009-04-04 00:00:00,1452,AHEK
2009-04-04 00:00:00,29,C02-80
2009-04-04 00:00:00,521,J16-90
2009-04-04 00:00:00,573,PB6090
2009-04-04 00:00:00,245,TB80120G
2009-04-05 00:00:00,392,A01-80-(30)
2009-04-05 00:00:00,1434,AHEK
2009-04-05 00:00:00,29,C02-80
2009-04-05 00:00:00,519,J16-90
2009-04-05 00:00:00,568,PB6090
2009-04-05 00:00:00,243,TB80120G
2009-04-06 00:00:00,446,A01-80-(30)
2009-04-06 00:00:00,1524,AHEK
2009-04-06 00:00:00,30,C02-80
2009-04-06 00:00:00,585,J16-90
2009-04-06 00:00:00,645,PB6090
2009-04-06 00:00:00,275,TB80120G
2009-04-07 00:00:00,380,A01-80-(30)
2009-04-07 00:00:00,1463,AHEK
2009-04-07 00:00:00,23,C02-80
2009-04-07 00:00:00,596,J16-90
2009-04-07 00:00:00,623,PB6090
2009-04-07 00:00:00,262,TB80120G
2009-04-08 00:00:00,367,A01-80-(30)
2009-04-08 00:00:00,1367,AHEK
2009-04-08 00:00:00,17,C02-80
2009-04-08 00:00:00,571,J16-90
2009-04-08 00:00:00,618,PB6090
2009-04-08 00:00:00,273,TB80120G
2009-04-09 00:00:00,362,A01-80-(30)
2009-04-09 00:00:00,1385,AHEK
2009-04-09 00:00:00,17,C02-80
2009-04-09 00:00:00,578,J16-90
2009-04-09 00:00:00,628,PB6090
2009-04-09 00:00:00,276,TB80120G
2009-04-10 00:00:00,329,A01-80-(30)
2009-04-10 00:00:00,1320,AHEK
2009-04-10 00:00:00,14,C02-80
2009-04-10 00:00:00,478,J16-90
2009-04-10 00:00:00,581,PB6090
2009-04-10 00:00:00,268,TB80120G
2009-04-11 00:00:00,308,A01-80-(30)
2009-04-11 00:00:00,1266,AHEK
2009-04-11 00:00:00,14,C02-80
2009-04-11 00:00:00,445,J16-90
2009-04-11 00:00:00,542,PB6090
2009-04-11 00:00:00,244,TB80120G
2009-04-12 00:00:00,308,A01-80-(30)
2009-04-12 00:00:00,1266,AHEK
2009-04-12 00:00:00,14,C02-80
2009-04-12 00:00:00,445,J16-90
2009-04-12 00:00:00,542,PB6090
2009-04-12 00:00:00,244,TB80120G
2009-04-13 00:00:00,308,A01-80-(30)
2009-04-13 00:00:00,1266,AHEK
2009-04-13 00:00:00,14,C02-80
2009-04-13 00:00:00,445,J16-90
2009-04-13 00:00:00,542,PB6090
2009-04-13 00:00:00,244,TB80120G
2009-04-14 00:00:00,359,A01-80-(30)
2009-04-14 00:00:00,1345,AHEK
2009-04-14 00:00:00,14,C02-80
2009-04-14 00:00:00,510,J16-90
2009-04-14 00:00:00,637,PB6090
2009-04-14 00:00:00,284,TB80120G
2009-04-15 00:00:00,375,A01-80-(30)
2009-04-15 00:00:00,1371,AHEK
2009-04-15 00:00:00,8,C02-80
2009-04-15 00:00:00,527,J16-90
2009-04-15 00:00:00,651,PB6090
2009-04-15 00:00:00,295,TB80120G
2009-04-16 00:00:00,371,A01-80-(30)
2009-04-16 00:00:00,1413,AHEK
2009-04-16 00:00:00,11,C02-80
2009-04-16 00:00:00,522,J16-90
2009-04-16 00:00:00,656,PB6090
2009-04-16 00:00:00,309,TB80120G
2009-04-17 00:00:00,388,A01-80-(30)
2009-04-17 00:00:00,1470,AHEK
2009-04-17 00:00:00,14,C02-80
2009-04-17 00:00:00,541,J16-90
2009-04-17 00:00:00,737,PB6090
2009-04-17 00:00:00,362,TB80120G
2009-04-18 00:00:00,365,A01-80-(30)
2009-04-18 00:00:00,1443,AHEK
2009-04-18 00:00:00,14,C02-80
2009-04-18 00:00:00,518,J16-90
2009-04-18 00:00:00,682,PB6090
2009-04-18 00:00:00,341,TB80120G
2009-04-19 00:00:00,365,A01-80-(30)
2009-04-19 00:00:00,1443,AHEK
2009-04-19 00:00:00,14,C02-80
2009-04-19 00:00:00,518,J16-90
2009-04-19 00:00:00,682,PB6090
2009-04-19 00:00:00,341,TB80120G
2009-04-20 00:00:00,431,A01-80-(30)
2009-04-20 00:00:00,1542,AHEK
2009-04-20 00:00:00,28,C02-80
2009-04-20 00:00:00,590,J16-90
2009-04-20 00:00:00,778,PB6090
2009-04-20 00:00:00,370,TB80120G
2009-04-21 00:00:00,439,A01-80-(30)
2009-04-21 00:00:00,1476,AHEK
2009-04-21 00:00:00,28,C02-80
2009-04-21 00:00:00,607,J16-90
2009-04-21 00:00:00,760,PB6090
2009-04-21 00:00:00,360,TB80120G
2009-04-22 00:00:00,458,A01-80-(30)
2009-04-22 00:00:00,1495,AHEK
2009-04-22 00:00:00,28,C02-80
2009-04-22 00:00:00,610,J16-90
2009-04-22 00:00:00,766,PB6090
2009-04-22 00:00:00,358,TB80120G
2009-04-23 00:00:00,478,A01-80-(30)
2009-04-23 00:00:00,1527,AHEK
2009-04-23 00:00:00,30,C02-80
2009-04-23 00:00:00,641,J16-90
2009-04-23 00:00:00,752,PB6090
2009-04-23 00:00:00,372,TB80120G
2009-04-24 00:00:00,450,A01-80-(30)
2009-04-24 00:00:00,1614,AHEK
2009-04-24 00:00:00,25,C02-80
2009-04-24 00:00:00,619,J16-90
2009-04-24 00:00:00,842,PB6090
2009-04-24 00:00:00,404,TB80120G
2009-04-25 00:00:00,405,A01-80-(30)
2009-04-25 00:00:00,1538,AHEK
2009-04-25 00:00:00,24,C02-80
2009-04-25 00:00:00,567,J16-90
2009-04-25 00:00:00,801,PB6090
2009-04-25 00:00:00,371,TB80120G
2009-04-26 00:00:00,405,A01-80-(30)
2009-04-26 00:00:00,1538,AHEK
2009-04-26 00:00:00,24,C02-80
2009-04-26 00:00:00,567,J16-90
2009-04-26 00:00:00,801,PB6090
2009-04-26 00:00:00,371,TB80120G
2009-04-27 00:00:00,416,A01-80-(30)
2009-04-27 00:00:00,1622,AHEK
2009-04-27 00:00:00,25,C02-80
2009-04-27 00:00:00,589,J16-90
2009-04-27 00:00:00,849,PB6090
2009-04-27 00:00:00,429,TB80120G
2009-04-28 00:00:00,394,A01-80-(30)
2009-04-28 00:00:00,1613,AHEK
2009-04-28 00:00:00,17,C02-80
2009-04-28 00:00:00,553,J16-90
2009-04-28 00:00:00,802,PB6090
2009-04-28 00:00:00,402,TB80120G
2009-04-29 00:00:00,383,A01-80-(30)
2009-04-29 00:00:00,1640,AHEK
2009-04-29 00:00:00,17,C02-80
2009-04-29 00:00:00,541,J16-90
2009-04-29 00:00:00,801,PB6090
2009-04-29 00:00:00,377,TB80120G
2009-04-30 00:00:00,369,A01-80-(30)
2009-04-30 00:00:00,1550,AHEK
2009-04-30 00:00:00,16,C02-80
2009-04-30 00:00:00,512,J16-90
2009-04-30 00:00:00,746,PB6090
2009-04-30 00:00:00,364,TB80120G
2009-05-01 00:00:00,371,A01-80-(30)
2009-05-01 00:00:00,1560,AHEK
2009-05-01 00:00:00,16,C02-80
2009-05-01 00:00:00,522,J16-90
2009-05-01 00:00:00,751,PB6090
2009-05-01 00:00:00,369,TB80120G
2009-05-02 00:00:00,362,A01-80-(30)
2009-05-02 00:00:00,1477,AHEK
2009-05-02 00:00:00,16,C02-80
2009-05-02 00:00:00,531,J16-90
2009-05-02 00:00:00,751,PB6090
2009-05-02 00:00:00,319,TB80120G
2009-05-03 00:00:00,364,A01-80-(30)
2009-05-03 00:00:00,1482,AHEK
2009-05-03 00:00:00,17,C02-80
2009-05-03 00:00:00,534,J16-90
2009-05-03 00:00:00,763,PB6090
2009-05-03 00:00:00,326,TB80120G
2009-05-04 00:00:00,393,A01-80-(30)
2009-05-04 00:00:00,1600,AHEK
2009-05-04 00:00:00,20,C02-80
2009-05-04 00:00:00,577,J16-90
2009-05-04 00:00:00,866,PB6090
2009-05-04 00:00:00,341,TB80120G
2009-05-05 00:00:00,408,A01-80-(30)
2009-05-05 00:00:00,1562,AHEK
2009-05-05 00:00:00,18,C02-80
2009-05-05 00:00:00,605,J16-90
2009-05-05 00:00:00,912,PB6090
2009-05-05 00:00:00,366,TB80120G
2009-05-06 00:00:00,411,A01-80-(30)
2009-05-06 00:00:00,1588,AHEK
2009-05-06 00:00:00,17,C02-80
2009-05-06 00:00:00,608,J16-90
2009-05-06 00:00:00,891,PB6090
2009-05-06 00:00:00,354,TB80120G
2009-05-07 00:00:00,422,A01-80-(30)
2009-05-07 00:00:00,1557,AHEK
2009-05-07 00:00:00,18,C02-80
2009-05-07 00:00:00,621,J16-90
2009-05-07 00:00:00,896,PB6090
2009-05-07 00:00:00,356,TB80120G
2009-05-08 00:00:00,444,A01-80-(30)
2009-05-08 00:00:00,1626,AHEK
2009-05-08 00:00:00,19,C02-80
2009-05-08 00:00:00,648,J16-90
2009-05-08 00:00:00,1006,PB6090
2009-05-08 00:00:00,375,TB80120G
2009-05-09 00:00:00,405,A01-80-(30)
2009-05-09 00:00:00,1530,AHEK
2009-05-09 00:00:00,18,C02-80
2009-05-09 00:00:00,587,J16-90
2009-05-09 00:00:00,939,PB6090
2009-05-09 00:00:00,361,TB80120G
2009-05-10 00:00:00,405,A01-80-(30)
2009-05-10 00:00:00,1540,AHEK
2009-05-10 00:00:00,18,C02-80
2009-05-10 00:00:00,603,J16-90
2009-05-10 00:00:00,939,PB6090
2009-05-10 00:00:00,361,TB80120G
2009-05-11 00:00:00,459,A01-80-(30)
2009-05-11 00:00:00,1658,AHEK
2009-05-11 00:00:00,18,C02-80
2009-05-11 00:00:00,689,J16-90
2009-05-11 00:00:00,1005,PB6090
2009-05-11 00:00:00,386,TB80120G
2009-05-12 00:00:00,449,A01-80-(30)
2009-05-12 00:00:00,1607,AHEK
2009-05-12 00:00:00,22,C02-80
2009-05-12 00:00:00,676,J16-90
2009-05-12 00:00:00,945,PB6090
2009-05-12 00:00:00,362,TB80120G
2009-05-13 00:00:00,437,A01-80-(30)
2009-05-13 00:00:00,1550,AHEK
2009-05-13 00:00:00,23,C02-80
2009-05-13 00:00:00,661,J16-90
2009-05-13 00:00:00,938,PB6090
2009-05-13 00:00:00,352,TB80120G
2009-05-14 00:00:00,413,A01-80-(30)
2009-05-14 00:00:00,1531,AHEK
2009-05-14 00:00:00,21,C02-80
2009-05-14 00:00:00,630,J16-90
2009-05-14 00:00:00,899,PB6090
2009-05-14 00:00:00,341,TB80120G
2009-05-15 00:00:00,390,A01-80-(30)
2009-05-15 00:00:00,1539,AHEK
2009-05-15 00:00:00,15,C02-80
2009-05-15 00:00:00,582,J16-90
2009-05-15 00:00:00,888,PB6090
2009-05-15 00:00:00,338,TB80120G
2009-05-16 00:00:00,372,A01-80-(30)
2009-05-16 00:00:00,1495,AHEK
2009-05-16 00:00:00,13,C02-80
2009-05-16 00:00:00,564,J16-90
2009-05-16 00:00:00,821,PB6090
2009-05-16 00:00:00,306,TB80120G
2009-05-17 00:00:00,372,A01-80-(30)
2009-05-17 00:00:00,1496,AHEK
2009-05-17 00:00:00,13,C02-80
2009-05-17 00:00:00,564,J16-90
2009-05-17 00:00:00,821,PB6090
2009-05-17 00:00:00,306,TB80120G
2009-05-18 00:00:00,426,A01-80-(30)
2009-05-18 00:00:00,1579,AHEK
2009-05-18 00:00:00,13,C02-80
2009-05-18 00:00:00,623,J16-90
2009-05-18 00:00:00,924,PB6090
2009-05-18 00:00:00,317,TB80120G
2009-05-19 00:00:00,427,A01-80-(30)
2009-05-19 00:00:00,1526,AHEK
2009-05-19 00:00:00,13,C02-80
2009-05-19 00:00:00,617,J16-90
2009-05-19 00:00:00,931,PB6090
2009-05-19 00:00:00,331,TB80120G
2009-05-20 00:00:00,420,A01-80-(30)
2009-05-20 00:00:00,1529,AHEK
2009-05-20 00:00:00,13,C02-80
2009-05-20 00:00:00,608,J16-90
2009-05-20 00:00:00,943,PB6090
2009-05-20 00:00:00,328,TB80120G
2009-05-21 00:00:00,370,A01-80-(30)
2009-05-21 00:00:00,1409,AHEK
2009-05-21 00:00:00,9,C02-80
2009-05-21 00:00:00,546,J16-90
2009-05-21 00:00:00,790,PB6090
2009-05-21 00:00:00,308,TB80120G
2009-05-22 00:00:00,384,A01-80-(30)
2009-05-22 00:00:00,1451,AHEK
2009-05-22 00:00:00,9,C02-80
2009-05-22 00:00:00,564,J16-90
2009-05-22 00:00:00,824,PB6090
2009-05-22 00:00:00,328,TB80120G
2009-05-23 00:00:00,373,A01-80-(30)
2009-05-23 00:00:00,1371,AHEK
2009-05-23 00:00:00,9,C02-80
2009-05-23 00:00:00,542,J16-90
2009-05-23 00:00:00,753,PB6090
2009-05-23 00:00:00,316,TB80120G
2009-05-24 00:00:00,373,A01-80-(30)
2009-05-24 00:00:00,1371,AHEK
2009-05-24 00:00:00,9,C02-80
2009-05-24 00:00:00,542,J16-90
2009-05-24 00:00:00,753,PB6090
2009-05-24 00:00:00,316,TB80120G
2009-05-25 00:00:00,401,A01-80-(30)
2009-05-25 00:00:00,1538,AHEK
2009-05-25 00:00:00,11,C02-80
2009-05-25 00:00:00,599,J16-90
2009-05-25 00:00:00,834,PB6090
2009-05-25 00:00:00,384,TB80120G
2009-05-26 00:00:00,398,A01-80-(30)
2009-05-26 00:00:00,1550,AHEK
2009-05-26 00:00:00,11,C02-80
2009-05-26 00:00:00,597,J16-90
2009-05-26 00:00:00,830,PB6090
2009-05-26 00:00:00,377,TB80120G
2009-05-27 00:00:00,395,A01-80-(30)
2009-05-27 00:00:00,1533,AHEK
2009-05-27 00:00:00,11,C02-80
2009-05-27 00:00:00,586,J16-90
2009-05-27 00:00:00,822,PB6090
2009-05-27 00:00:00,369,TB80120G
2009-05-28 00:00:00,417,A01-80-(30)
2009-05-28 00:00:00,1704,AHEK
2009-05-28 00:00:00,22,C02-80
2009-05-28 00:00:00,572,J16-90
2009-05-28 00:00:00,819,PB6090
2009-05-28 00:00:00,383,TB80120G
2009-05-29 00:00:00,406,A01-80-(30)
2009-05-29 00:00:00,1676,AHEK
2009-05-29 00:00:00,22,C02-80
2009-05-29 00:00:00,556,J16-90
2009-05-29 00:00:00,813,PB6090
2009-05-29 00:00:00,397,TB80120G
2009-05-30 00:00:00,372,A01-80-(30)
2009-05-30 00:00:00,1586,AHEK
2009-05-30 00:00:00,22,C02-80
2009-05-30 00:00:00,505,J16-90
2009-05-30 00:00:00,775,PB6090
2009-05-30 00:00:00,372,TB80120G
2009-05-31 00:00:00,370,A01-80-(30)
2009-05-31 00:00:00,1573,AHEK
2009-05-31 00:00:00,22,C02-80
2009-05-31 00:00:00,503,J16-90
2009-05-31 00:00:00,775,PB6090
2009-05-31 00:00:00,372,TB80120G
2009-06-01 00:00:00,370,A01-80-(30)
2009-06-01 00:00:00,1573,AHEK
2009-06-01 00:00:00,22,C02-80
2009-06-01 00:00:00,503,J16-90
2009-06-01 00:00:00,775,PB6090
2009-06-01 00:00:00,372,TB80120G
2009-06-02 00:00:00,393,A01-80-(30)
2009-06-02 00:00:00,1664,AHEK
2009-06-02 00:00:00,8,C02-80
2009-06-02 00:00:00,540,J16-90
2009-06-02 00:00:00,788,PB6090
2009-06-02 00:00:00,377,TB80120G
2009-06-03 00:00:00,384,A01-80-(30)
2009-06-03 00:00:00,1517,AHEK
