,Date,Net_daily_art
447,2021-10-10,19679
448,2021-10-09,19677
449,2021-10-08,20442
450,2021-10-07,20125
451,2021-10-06,20175
452,2021-10-05,20181
453,2021-10-04,20214
454,2021-10-03,18589
455,2021-10-02,18716
456,2021-10-01,19526
457,2021-09-30,19327
458,2021-09-29,19369
459,2021-09-28,19487
460,2021-09-27,20702
461,2021-09-26,19557
462,2021-09-25,19531
463,2021-09-24,20537
464,2021-09-23,20695
465,2021-09-22,20454
466,2021-09-21,20784
467,2021-09-20,20111
468,2021-09-19,18708
469,2021-09-18,18880
470,2021-09-17,19722
471,2021-09-16,19744
472,2021-09-15,20058
473,2021-09-14,19851
474,2021-09-13,20138
475,2021-09-12,18755
476,2021-09-11,18729
477,2021-09-10,19624
478,2021-09-09,19022
479,2021-09-08,19231
480,2021-09-07,19261
481,2021-09-06,19547
482,2021-09-05,18234
483,2021-09-04,18417
484,2021-09-03,19339
485,2021-09-02,18639
486,2021-09-01,18808
487,2021-08-31,18816
488,2021-08-30,18300
489,2021-08-29,16438
490,2021-08-28,16428
491,2021-08-27,17225
492,2021-08-26,15773
493,2021-08-25,15590
494,2021-08-24,15062
495,2021-08-23,14835
496,2021-08-22,12996
497,2021-08-21,13003
498,2021-08-20,12948
499,2021-08-19,12115
500,2021-08-18,11703
501,2021-08-17,11323
502,2021-08-16,11176
503,2021-08-15,9996
504,2021-08-14,9998
505,2021-08-13,10238
506,2021-08-12,9802
507,2021-08-11,9810
508,2021-08-10,9853
509,2021-08-09,10072
510,2021-08-08,9621
511,2021-08-07,9771
512,2021-08-06,10671
513,2021-08-05,10924
514,2021-08-04,11271
515,2021-08-03,11553
516,2021-08-02,11888
517,2021-08-01,11515
518,2021-07-31,11531
519,2021-07-30,13308
520,2021-07-29,13951
521,2021-07-28,14439
522,2021-07-27,15067
523,2021-07-26,15319
524,2021-07-25,14947
525,2021-07-24,14941
526,2021-07-23,17893
527,2021-07-22,18567
528,2021-07-21,19010
529,2021-07-20,19299
530,2021-07-19,19837
531,2021-07-18,18260
532,2021-07-17,18545
533,2021-07-16,18711
534,2021-07-15,18524
535,2021-07-14,18718
536,2021-07-13,19036
537,2021-07-12,19608
538,2021-07-11,17949
539,2021-07-10,17981
540,2021-07-09,19009
541,2021-07-08,19249
542,2021-07-07,19388
543,2021-07-06,19716
544,2021-07-05,19649
545,2021-07-04,18483
546,2021-07-03,18538
547,2021-07-02,19297
548,2021-07-01,19388
549,2021-06-30,19305
550,2021-06-29,19740
551,2021-06-28,19683
552,2021-06-27,18023
553,2021-06-26,18074
554,2021-06-25,19344
555,2021-06-24,19819
556,2021-06-23,19810
557,2021-06-22,19874
558,2021-06-21,20548
559,2021-06-20,18655
560,2021-06-19,18595
561,2021-06-18,19870
562,2021-06-17,19578
563,2021-06-16,19214
564,2021-06-15,19043
565,2021-06-14,18472
566,2021-06-13,17121
567,2021-06-12,17211
568,2021-06-11,18502
569,2021-06-10,18526
570,2021-06-09,18636
571,2021-06-08,18420
572,2021-06-07,18398
573,2021-06-06,16749
574,2021-06-05,16749
575,2021-06-04,17916
576,2021-06-03,17682
577,2021-06-02,17579
578,2021-06-01,17456
579,2021-05-31,17572
580,2021-05-30,16048
581,2021-05-29,16048
582,2021-05-28,16954
583,2021-05-27,16474
584,2021-05-26,16441
585,2021-05-25,16400
586,2021-05-24,14832
587,2021-05-23,14809
588,2021-05-22,14864
589,2021-05-21,15850
590,2021-05-20,15383
591,2021-05-19,15725
592,2021-05-18,15766
593,2021-05-17,15691
594,2021-05-16,14308
595,2021-05-15,14315
596,2021-05-14,15014
597,2021-05-13,14774
598,2021-05-12,15973
599,2021-05-11,16321
600,2021-05-10,17041
601,2021-05-09,15829
602,2021-05-08,15793
603,2021-05-07,16752
604,2021-05-06,16744
605,2021-05-05,17096
606,2021-05-04,16670
607,2021-05-03,16856
608,2021-05-02,15752
609,2021-05-01,15824
610,2021-04-30,17070
611,2021-04-29,16853
612,2021-04-28,16737
613,2021-04-27,15770
614,2021-04-26,16380
615,2021-04-25,15731
616,2021-04-24,15741
617,2021-04-23,17425
618,2021-04-22,17517
619,2021-04-21,17785
620,2021-04-20,18427
621,2021-04-19,18530
622,2021-04-18,17125
623,2021-04-17,17133
624,2021-04-16,18853
625,2021-04-15,19239
626,2021-04-14,19516
627,2021-04-13,19463
628,2021-04-12,19482
629,2021-04-11,18070
630,2021-04-10,18132
631,2021-04-09,19197
632,2021-04-08,19050
633,2021-04-07,19042
634,2021-04-06,19297
635,2021-04-05,17521
636,2021-04-04,17458
637,2021-04-03,17518
638,2021-04-02,19006
639,2021-04-01,19100
640,2021-03-31,19571
641,2021-03-30,19782
642,2021-03-29,19932
643,2021-03-28,18410
644,2021-03-27,18570
645,2021-03-26,19699
646,2021-03-25,19526
647,2021-03-24,19190
648,2021-03-23,18903
649,2021-03-22,18944
650,2021-03-21,17291
651,2021-03-20,17131
652,2021-03-19,18605
653,2021-03-18,18871
654,2021-03-17,18754
655,2021-03-16,18754
656,2021-03-15,18142
657,2021-03-14,16433
658,2021-03-13,16438
659,2021-03-12,18101
660,2021-03-11,17966
661,2021-03-10,17678
662,2021-03-09,17186
663,2021-03-08,17792
664,2021-03-07,16054
665,2021-03-06,16068
666,2021-03-05,17278
667,2021-03-04,17181
668,2021-03-03,17292
669,2021-03-02,16715
670,2021-03-01,16703
671,2021-02-28,15127
672,2021-02-27,15122
673,2021-02-26,16212
674,2021-02-25,15696
675,2021-02-24,15685
676,2021-02-23,15569
677,2021-02-22,15345
678,2021-02-21,13513
679,2021-02-20,13460
680,2021-02-19,13807
681,2021-02-18,12804
682,2021-02-17,12897
683,2021-02-16,12478
684,2021-02-15,12181
685,2021-02-14,11773
686,2021-02-13,11772
687,2021-02-12,12006
688,2021-02-11,11973
689,2021-02-10,12049
690,2021-02-09,11922
691,2021-02-08,12394
692,2021-02-07,12226
693,2021-02-06,12231
694,2021-02-05,13307
695,2021-02-04,13295
696,2021-02-03,13580
697,2021-02-02,13548
698,2021-02-01,13308
699,2021-01-31,12061
700,2021-01-30,12061
701,2021-01-29,13259
702,2021-01-28,12873
703,2021-01-27,13312
704,2021-01-26,13168
705,2021-01-25,13053
706,2021-01-24,11774
707,2021-01-23,11688
708,2021-01-22,12350
709,2021-01-21,12537
710,2021-01-20,12544
711,2021-01-19,12273
712,2021-01-18,12344
713,2021-01-17,11059
714,2021-01-16,11060
715,2021-01-15,11795
716,2021-01-14,11739
717,2021-01-13,11876
718,2021-01-12,11683
719,2021-01-11,11440
720,2021-01-10,9758
721,2021-01-09,9759
722,2021-01-08,10233
723,2021-01-07,9971
724,2021-01-06,9718
725,2021-01-05,9255
726,2021-01-04,8155
727,2021-01-03,5862
728,2021-01-02,5852
729,2021-01-01,6002
730,2020-12-31,6070
731,2020-12-30,6095
732,2020-12-29,6093
733,2020-12-28,6091
734,2020-12-27,6086
735,2020-12-26,6086
736,2020-12-25,6093
737,2020-12-24,6346
738,2020-12-23,6840
739,2020-12-22,7190
740,2020-12-21,7720
741,2020-12-20,7598
742,2020-12-19,7649
743,2020-12-18,9886
744,2020-12-17,10874
745,2020-12-16,11878
746,2020-12-15,12665
747,2020-12-14,12913
748,2020-12-13,12088
749,2020-12-12,12193
750,2020-12-11,13641
751,2020-12-10,13956
752,2020-12-09,14673
753,2020-12-08,14828
754,2020-12-07,15137
755,2020-12-06,13849
756,2020-12-05,13825
757,2020-12-04,14941
758,2020-12-03,15415
759,2020-12-02,15578
760,2020-12-01,15793
761,2020-11-30,15653
762,2020-11-29,14450
763,2020-11-28,14410
764,2020-11-27,16312
765,2020-11-26,16387
766,2020-11-25,16212
767,2020-11-24,16265
768,2020-11-23,16680
769,2020-11-22,14919
770,2020-11-21,14935
771,2020-11-20,15646
772,2020-11-19,15546
773,2020-11-18,15709
774,2020-11-17,16195
775,2020-11-16,16400
776,2020-11-15,15156
777,2020-11-14,15189
778,2020-11-13,16866
779,2020-11-12,16450
780,2020-11-11,16786
781,2020-11-10,16559
782,2020-11-09,16812
783,2020-11-08,14954
784,2020-11-07,14814
785,2020-11-06,16415
786,2020-11-05,16286
787,2020-11-04,16315
788,2020-11-03,16442
789,2020-11-02,16832
790,2020-11-01,15588
791,2020-10-31,15668
792,2020-10-30,16971
793,2020-10-29,17304
794,2020-10-28,17548
795,2020-10-27,17797
796,2020-10-26,18321
797,2020-10-25,16585
798,2020-10-24,16617
799,2020-10-23,18167
800,2020-10-22,17803
801,2020-10-21,17834
802,2020-10-20,18131
803,2020-10-19,18382
804,2020-10-18,16862
805,2020-10-17,16913
806,2020-10-16,18330
807,2020-10-15,18427
808,2020-10-14,18760
809,2020-10-13,18835
810,2020-10-12,18954
811,2020-10-11,16935
812,2020-10-10,17293
813,2020-10-09,17937
814,2020-10-08,18325
815,2020-10-07,18452
816,2020-10-06,18477
817,2020-10-05,18288
818,2020-10-04,16995
819,2020-10-03,17071
820,2020-10-02,18042
821,2020-10-01,17745
822,2020-09-30,17987
823,2020-09-29,17825
824,2020-09-28,17364
825,2020-09-27,15620
826,2020-09-26,15642
827,2020-09-25,16552
828,2020-09-24,16308
829,2020-09-23,16424
830,2020-09-22,16472
831,2020-09-21,16473
832,2020-09-20,14793
833,2020-09-19,14733
834,2020-09-18,15536
835,2020-09-17,15456
836,2020-09-16,15440
837,2020-09-15,15794
838,2020-09-14,15755
839,2020-09-13,14602
840,2020-09-12,14699
841,2020-09-11,15914
842,2020-09-10,16182
843,2020-09-09,16256
844,2020-09-08,16684
845,2020-09-07,16626
846,2020-09-06,14923
847,2020-09-05,14883
848,2020-09-04,15978
849,2020-09-03,15751
850,2020-09-02,15890
851,2020-09-01,15494
852,2020-08-31,15743
853,2020-08-30,14283
854,2020-08-29,14243
855,2020-08-28,15020
856,2020-08-27,14525
857,2020-08-26,14174
858,2020-08-25,14420
859,2020-08-24,14251
860,2020-08-23,12581
861,2020-08-22,12770
862,2020-08-21,13207
863,2020-08-20,12943
864,2020-08-19,12444
865,2020-08-18,12242
866,2020-08-17,11764
867,2020-08-16,10649
868,2020-08-15,10605
869,2020-08-14,11043
870,2020-08-13,11386
871,2020-08-12,11563
872,2020-08-11,11407
873,2020-08-10,11256
874,2020-08-09,9908
875,2020-08-08,9908
876,2020-08-07,10280
877,2020-08-06,10338
878,2020-08-05,10485
879,2020-08-04,10468
880,2020-08-03,10791
881,2020-08-02,10174
882,2020-08-01,10379
883,2020-07-31,10740
884,2020-07-30,10839
885,2020-07-29,10721
886,2020-07-28,10852
887,2020-07-27,11009
888,2020-07-26,10429
889,2020-07-25,10413
890,2020-07-24,11903
891,2020-07-23,12689
892,2020-07-22,13452
893,2020-07-21,13486
894,2020-07-20,13959
895,2020-07-19,13282
896,2020-07-18,13138
897,2020-07-17,14936
898,2020-07-16,14977
899,2020-07-15,15300
900,2020-07-14,15731
901,2020-07-13,15779
902,2020-07-12,15280
903,2020-07-11,15525
904,2020-07-10,16751
905,2020-07-09,16294
906,2020-07-08,16109
907,2020-07-07,16028
908,2020-07-06,16194
909,2020-07-05,14207
910,2020-07-04,14266
911,2020-07-03,15314
912,2020-07-02,15355
913,2020-07-01,15662
914,2020-06-30,15750
915,2020-06-29,16115
916,2020-06-28,14889
917,2020-06-27,14949
918,2020-06-26,15941
919,2020-06-25,15876
920,2020-06-24,16211
921,2020-06-23,16182
922,2020-06-22,16443
923,2020-06-21,14698
924,2020-06-20,14678
925,2020-06-19,15749
926,2020-06-18,16075
927,2020-06-17,16632
928,2020-06-16,16361
929,2020-06-15,16589
930,2020-06-14,15029
931,2020-06-13,15123
932,2020-06-12,16620
933,2020-06-11,16645
934,2020-06-10,16873
935,2020-06-09,16752
936,2020-06-08,16624
937,2020-06-07,15005
938,2020-06-06,15082
939,2020-06-05,15714
940,2020-06-04,15978
941,2020-06-03,16156
942,2020-06-02,16025
943,2020-06-01,14512
944,2020-05-31,14501
945,2020-05-30,14723
946,2020-05-29,15723
947,2020-05-28,15722
948,2020-05-27,15748
949,2020-05-26,15737
950,2020-05-25,15587
951,2020-05-24,13598
952,2020-05-23,13598
953,2020-05-22,14054
954,2020-05-21,13639
955,2020-05-20,14935
956,2020-05-19,15342
957,2020-05-18,15432
958,2020-05-17,14375
959,2020-05-16,14334
960,2020-05-15,15610
961,2020-05-14,15761
962,2020-05-13,15499
963,2020-05-12,15582
964,2020-05-11,15514
965,2020-05-10,13849
966,2020-05-09,13854
967,2020-05-08,15030
968,2020-05-07,14973
969,2020-05-06,14975
970,2020-05-05,13661
971,2020-05-04,14064
972,2020-05-03,13007
973,2020-05-02,13147
974,2020-05-01,14363
975,2020-04-30,14569
976,2020-04-29,14747
977,2020-04-28,14845
978,2020-04-27,13661
979,2020-04-26,13404
980,2020-04-25,13555
981,2020-04-24,14466
982,2020-04-23,14225
983,2020-04-22,14803
984,2020-04-21,15147
985,2020-04-20,15398
986,2020-04-19,13973
987,2020-04-18,13829
988,2020-04-17,14852
989,2020-04-16,14603
990,2020-04-15,14796
991,2020-04-14,14753
992,2020-04-13,13253
993,2020-04-12,13052
994,2020-04-11,13036
995,2020-04-10,14449
996,2020-04-09,14706
997,2020-04-08,15011
998,2020-04-07,15181
999,2020-04-06,15085
1000,2020-04-05,13575
1001,2020-04-04,13620
1002,2020-04-03,14590
1003,2020-04-02,14749
1004,2020-04-01,15210
1005,2020-03-31,15273
1006,2020-03-30,15342
1007,2020-03-29,14497
1008,2020-03-28,14515
1009,2020-03-27,15299
1010,2020-03-26,14925
1011,2020-03-25,14926
1012,2020-03-24,15479
1013,2020-03-23,15634
1014,2020-03-22,14741
1015,2020-03-21,14746
1016,2020-03-20,15422
1017,2020-03-19,15197
1018,2020-03-18,15493
1019,2020-03-17,15594
1020,2020-03-16,16196
1021,2020-03-15,14999
1022,2020-03-14,15222
1023,2020-03-13,16286
1024,2020-03-12,16218
1025,2020-03-11,16726
1026,2020-03-10,16568
1027,2020-03-09,16558
1028,2020-03-08,15602
1029,2020-03-07,15635
1030,2020-03-06,16919
1031,2020-03-05,16518
1032,2020-03-04,16600
1033,2020-03-03,16834
1034,2020-03-02,16935
1035,2020-03-01,15266
1036,2020-02-29,15193
1037,2020-02-28,15722
1038,2020-02-27,15326
